gid;ad_code;ad_ban_id;ad_nomvoie;ad_fantoir;ad_numero;ad_rep;ad_insee;ad_postal;ad_alias;ad_nom_ld;ad_x_ban;ad_y_ban;ad_commune;ad_section;ad_idpar;ad_x_parc;ad_y_parc;ad_nat;ad_nblhab;ad_nblpro;ad_nbprhab;ad_nbprpro;ad_rivoli;ad_hexacle;ad_hexaclv;ad_distinf;ad_isole;ad_prio;ad_racc;ad_batcode;ad_nombat;ad_ietat;ad_itypeim;ad_imneuf;ad_idatimn;ad_prop;ad_gest;ad_idatsgn;ad_iaccgst;ad_idatcab;ad_idatcom;ad_typzone;ad_comment;ad_geolqlt;ad_geolmod;ad_geolsrc;ad_creadat;ad_majdate;ad_majsrc;ad_abddate;ad_abdsrc;nom_sro;nb_prises_totale;statut;cas_particuliers;nom_id;nom_pro;x;y;potentiel_ftte;geom
1515;AD700BH0004984;ADRNIVX_0000000278282143;Rue Georges Brassens;0165;6;;70026;70100;;;894212.465006463;6709511.74013441;Arc-lès-Gray;;2018700026000AC0255;894203.524140499;6709523.90288465;;1;0;1;0;;;;32;f;;7;;;;P;;;;;;;;;;;;;;2018-06-08 00:00:00;;;;;N070GAY_S01H;1;E;;2310;;894202.174740736;6709520.04452075;0;01010000206A080000299E7759F4492B418A6DD90244985941
1516;AD700BH0004985;ADRNIVX_0000000278282085;Place Accarier;0005;3;;70026;70100;;;894452.599576424;6709658.07945682;Arc-lès-Gray;;2018700026000AB0574;894411.068446407;6709651.97993401;;8;0;8;0;;;;57;f;;7;;;;I;;;;;;;;;;;;;;2018-06-08 00:00:00;;;;;N070GAY_S01H;8;E;;1273;;894413.0145854;6709640.52443198;0;01010000206A080000CDBC77079A4B2B41284B902162985941
1517;AD700BH0005059;ADRNIVX_0000000278282570;Avenue des Parcs;0238;8;;70026;70100;;;894903.935218237;6709158.23791608;Arc-lès-Gray;;2018700026000AW0360;894896.067475662;6709097.24309893;;0;1;0;1;;;;36;f;;7;;;;P;;;;;;;;;;;;;;2018-06-11 00:00:00;;;;;N070GAY_S01H;1;E;;2463;Entreprises;894888.849147253;6709099.69926782;1;01010000206A080000C26DC3B2514F2B41CECDC0ECDA975941
1518;AD700BH0005060;ADRNIVX_0000000278282598;Avenue des Parcs;0238;1;;70026;70100;;;894952.373381074;6709083.46660904;Arc-lès-Gray;;2018700026000AW0333;894955.155812203;6709056.80806732;;0;1;0;1;;;;29;f;;7;;;;P;;;;;;;;;;;;;;2018-06-11 00:00:00;;;;;N070GAY_S01H;1;E;;2509;Bâtiment administratif (EPCI, Tribunal, …);894964.764299971;6709058.33685903;1;01010000206A08000066535287E94F2B412A198F95D0975941
1519;AD700BH0005061;ADRNIVX_0000000278281172;Avenue Jean Jaurès;0200;24;;70026;70100;;;894665.183036603;6709991.70189864;Arc-lès-Gray;;2018700026000AP0057;894686.999398623;6710003.54006453;;1;0;1;0;;;;29;f;;2;;;;P;;;;;;;;;;;;;;2018-06-11 00:00:00;;;;;N070GAY_S01H;1;E;;2049;;894668.988596654;6709999.35632872;0;01010000206A080000345729FA994D2B41F816CED6BB985941
1520;AD700BH0005062;ADRNIVX_0000000278280346;Rue des Granges;0160;2;;70026;70100;;;894643.983743221;6710123.49738836;Arc-lès-Gray;;2018700026000AP0153;894657.149657635;6710061.08288837;;1;0;1;0;;;;66;f;;7;;;;P;;;;;;;;;;;;;;2018-06-11 00:00:00;;;;;N070GAY_S01H;1;E;;1169;;894655.643886479;6710058.43004573;0;01010000206A0800000F7DAB497F4D2B418BDE859BCA985941
1521;AD700BH0005094;ADRNIVX_0000000278280990;Rue Jacques Brel;0055;6;;70026;70100;;;895825.982610269;6709969.46675874;Arc-lès-Gray;;2018700026000AS0234;895817.192859515;6709966.95075998;;1;0;1;0;;;;22;f;;7;;;;P;;;;;;;;;;;;;;2018-06-13 00:00:00;;;;;N070GAY_S01H;1;E;;2099;;895822.547731463;6709962.80192217;0;01010000206A080000254270189D562B415DB152B3B2985941
1522;AD700BH0005250;ADRNIVX_0000000278281136;Rue des Violettes;0390;18;;70026;70100;;;895294.381822756;6709761.58308591;Arc-lès-Gray;;2018700026000AR0273;895350.112607345;6709759.7488428;;1;0;1;0;;;;17;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;C;;;;895331.518350617;6709739.93590036;0;01010000206A08000086406509C7522B419FCAE5FB7A985941
1523;AD700BH0005251;ADRNIVX_0000000278282092;Rue de Dijon;0080;34;;70026;70100;;;894479.216621306;6709344.39952016;Arc-lès-Gray;;2018700026000AB0243;894452.70451497;6709369.95977628;;1;0;1;0;;;;10;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1897;;894471.50297619;6709352.59523809;0;01010000206A080000601886010F4C2B41846118261A985941
1524;AD700BH0005252;ADRNIVX_0000000278282091;Rue de Dijon;0080;32;;70026;70100;;;894489.819899082;6709354.41624153;Arc-lès-Gray;;2018700026000AB0245;894476.413749488;6709363.26785737;;1;0;1;0;;;;16;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1875;;894478.401785714;6709357.23214286;0;01010000206A0800006CDBB6CD1C4C2B41B56DDB4E1B985941
1525;AD700BH0005253;ADRNIVX_0000000278282090;Rue de Dijon;0080;28;;70026;70100;;;894494.42973451;6709358.67951648;Arc-lès-Gray;;2018700026000AB0246;894465.038455988;6709385.29681954;;1;0;1;0;;;;16;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1874;;894489.9375;6709362.77380952;0;01010000206A080000FEFFFFDF334C2B41601886B11C985941
1526;AD700BH0005254;ADRNIVX_0000000278282089;Rue de Dijon;0080;26;;70026;70100;;;894504.979446988;6709368.0276239;Arc-lès-Gray;;2018700026000AB0247;894486.490596438;6709380.39606864;;1;0;1;0;;;;18;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1873;;894497.514880952;6709375.7797619;0;01010000206A080000E6799E07434C2B41789EE7F11F985941
1527;AD700BH0005255;ADRNIVX_0000000278281954;Rue de Dijon;0080;24;;70026;70100;;;894512.675783567;6709374.72599515;Arc-lès-Gray;;2018700026000AB0250;894497.96665346;6709389.37432434;;1;0;1;0;;;;26;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1872;;894505.544642857;6709382.11309524;0;01010000206A080000B56DDB16534C2B41CDF33C8721985941
1528;AD700BH0005256;ADRNIVX_0000000278282101;Rue de Dijon;0080;47;;70026;70100;;;894483.80945926;6709337.65852883;Arc-lès-Gray;;2018700026000AB0679;894517.654052366;6709284.90396951;;1;0;1;0;;;;42;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1922;;894502.450860966;6709313.38356717;0;01010000206A080000A43FD7E64C4C2B41555D8C5810985941
1529;AD700BH0005257;ADRNIVX_0000000278282099;Rue de Dijon;;43;;70026;70100;;;894496.506754117;6709348.18834487;Arc-lès-Gray;;2018700026000AB0228;894506.536705817;6709328.98176505;;1;1;1;1;;;;32;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;2;E;;1924;Commerce de proximité;894498.193452381;6709342.30357143;0;01010000206A080000C2300C63444C2B41DAB66D9317985941
1530;AD700BH0005258;ADRNIVX_0000000278281076;Rue de Verdun;0380;31;BIS;70026;70100;;;895547.532651024;6709726.55510532;Arc-lès-Gray;;2018700026000AS0145;895620.326766493;6709701.35635289;;4;0;4;0;;;;50;f;;7;;;;I;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;4;C;;;;895581.9495983;6709719.79974227;0;01010000206A08000099BF31E6BB542B4136FA2EF375985941
1531;AD700BH0005304;ADRNIVX_0000000278280369;Rue des Granges;0160;23;;70026;70100;;;894675.269151009;6710429.51473052;Arc-lès-Gray;;20187000260000C0579;894661.564811426;6710430.60945097;;1;0;1;0;;;;61;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2715;;894655.38108823;6710427.55603743;0;01010000206A0800001AFF1DC37E4D2B41021E96E326995941
1532;AD700BH0005306;ADRNIVX_0000000278280371;Rue des Granges;0160;27;;70026;70100;;;894681.777509853;6710474.743258;Arc-lès-Gray;;20187000260000C0577;894665.2596356;6710478.53588287;;1;0;1;0;;;;22;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2717;;894668.820239096;6710473.87821701;0;01010000206A080000F960F6A3994D2B411DB5347832995941
1533;AD700BH0005314;ADRNIVX_0000000278280409;Rue des Roses;0356;10;;70026;70100;;;894644.018307397;6710511.5199102;Arc-lès-Gray;;20187000260000C0576;894661.318150152;6710501.29017033;;1;0;1;0;;;;26;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2727;;894662.243633353;6710499.18385215;0;01010000206A080000C882BD7C8C4D2B41CF3BC4CB38995941
1534;AD700BH0005333;ADRNIVX_0000000278280388;Avenue Jean Jaurès;0200;61;;70026;70100;;;894545.37059838;6710190.96051913;Arc-lès-Gray;;2018700026000AO0119;894560.516431484;6710195.37890062;;1;0;1;0;;;;28;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1640;;894557.804274761;6710190.5122913;0;01010000206A080000C6E6C99BBB4C2B416F61C9A0EB985941
1535;AD700BH0005334;ADRNIVX_0000000278280389;Avenue Jean Jaurès;0200;63;;70026;70100;;;894552.828677584;6710248.6685809;Arc-lès-Gray;;2018700026000AO0122;894522.351650043;6710237.35433521;;1;0;1;0;;;;15;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2294;;894540.647911953;6710242.12434941;0;01010000206A080000941DBB4B994C2B413957F587F8985941
1536;AD700BH0005341;ADRNIVX_0000000278280381;Avenue Jean Jaurès;0200;46;;70026;70100;;;894535.832095537;6710344.25629591;Arc-lès-Gray;;2018700026000AO0216;894545.688084513;6710346.1803394;;1;0;1;0;;;;16;f;;0;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2247;;894544.079184515;6710347.63598068;0;01010000206A0800006CDF8A28A04C2B414DE8B3E812995941
1537;AD700BH0005342;ADRNIVX_0000000278280340;Rue des Fleurs;0127;3;;70026;70100;;;894588.708649701;6710354.54518825;Arc-lès-Gray;;2018700026000AO0208;894583.389266148;6710347.56634033;;1;0;1;0;;;;24;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1508;;894585.111485563;6710351.78210169;0;01010000206A080000C2A21439F24C2B413FF40DF213995941
1538;AD700BH0005343;ADRNIVX_0000000278280341;Rue des Fleurs;0127;5;;70026;70100;;;894585.382398079;6710368.66339947;Arc-lès-Gray;;2018700026000AO0209;894577.96974582;6710370.1081815;;1;0;1;0;;;;16;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1498;;894583.252879593;6710363.36264658;0;01010000206A080000186F7981EE4C2B41059A35D716995941
1539;AD700BH0005352;ADRNIVX_0000000278282666;Rue de Dijon;0080;94;;70026;70100;;;893884.529756169;6709040.66264893;Arc-lès-Gray;;2018700026000AL0131;893876.797850092;6709044.66811049;;1;0;1;0;;;;19;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2274;;893876.172619048;6709043.87351191;0;01010000206A0800001986615868472B417E9EE7F7CC975941
1540;AD700BH0005426;ADRNIVX_0000000278281261;Faubourg Roch;;26;;70026;70100;;;894101.995278692;6709960.72951669;Arc-lès-Gray;;2018700026000AN0150;894143.250341124;6709998.88715691;;1;0;1;0;;;;58;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2170;;894141.807299083;6709993.83727421;0;01010000206A0800002C4E569D7B492B4196E69575BA985941
1541;AD700BH0005427;ADRNIVX_0000000278281348;Faubourg Roch;0330;34;;70026;70100;;;893997.536092212;6710055.01981452;Arc-lès-Gray;;2018700026000ZC0073;894010.002599273;6710066.73635823;;1;0;1;0;;;;43;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1397;;894006.884680035;6710076.39679802;0;01010000206A08000016C8F4C46D482B418B236519CF985941
1542;AD700BH0005428;ADRNIVX_0000000278281346;Faubourg Roch;0330;32;;70026;70100;;;894052.534336601;6710005.01937038;Arc-lès-Gray;;2018700026000AN0112;894085.536829886;6710049.63489063;;1;0;1;0;;;;39;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2173;;894078.134680035;6710041.33727422;0;01010000206A08000016C8F444FC482B4197E69555C6985941
1543;AD700BH0005429;ADRNIVX_0000000278281349;Faubourg Roch;0330;36;;70026;70100;;;894029.30604422;6710028.49167641;Arc-lès-Gray;;2018700026000AN0111;894080.279258361;6710061.84191885;;1;0;1;0;;;;27;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2498;;894060.03944194;6710042.92060755;0;01010000206A080000E5BB3114D8482B41EC3BEBBAC6985941
1544;AD700BH0005430;ADRNIVX_0000000278281259;Faubourg Roch;0330;24;BIS;70026;70100;;;894113.027393104;6709952.97583582;Arc-lès-Gray;;2018700026000AN0049;894151.276434117;6709978.69638805;;1;0;1;0;;;;38;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1657;;894146.896584797;6709971.78370279;0;01010000206A0800009A290DCB85492B41BB2F28F2B4985941
1545;AD700BH0005431;ADRNIVX_0000000278281344;Faubourg Roch;0330;30;;70026;70100;;;894066.492005341;6709997.69453688;Arc-lès-Gray;;2018700026000AN0134;894077.860241618;6710011.63900039;;1;0;1;0;;;;46;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1358;;894077.003727654;6710013.9682266;0;01010000206A0800005397E801FA482B41AF6CF77DBF985941
1546;AD700BH0005432;ADRNIVX_0000000278281341;Faubourg Roch;0330;28;;70026;70100;;;894074.302362591;6709984.7227945;Arc-lès-Gray;;2018700026000AN0137;894098.479604513;6710010.91919337;;1;0;1;0;;;;80;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2277;;894109.575156226;6710023.4682266;0;01010000206A08000077E07A263B492B41AF6CF7DDC1985941
1547;AD700BH0005433;ADRNIVX_0000000278281258;Faubourg Roch;0330;24;;70026;70100;;;894138.190615691;6709934.90215508;Arc-lès-Gray;;2018700026000AN0050;894144.319325209;6709946.59359004;;1;0;1;0;;;;53;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2184;;894146.444203845;6709943.6229885;0;01010000206A080000B3AF6EE384492B412A0BDFE7AD985941
1548;AD700BH0005434;ADRNIVX_0000000278281347;Faubourg Roch;0330;33;;70026;70100;;;894031.811326941;6710021.01533273;Arc-lès-Gray;;2018700026000ZB0078;894010.025074148;6709986.48062563;;1;0;1;0;;;;24;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1520;;894017.968013368;6710002.65870279;0;01010000206A080000BF729FEF83482B41BC2F28AABC985941
1549;AD700BH0005456;ADRNIVX_0000000278281336;Chemin du Fleuriot;0125;18;;70026;70100;;;893963.477669307;6709899.85680436;Arc-lès-Gray;;2018700026000ZB0077;893974.864878699;6709927.58699902;;1;0;1;0;;;;33;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1399;;893968.328607468;6709916.28025599;0;01010000206A080000F13C3FA820482B41D6B6EF11A7985941
1550;AD700BH0005462;ADRNIVX_0000000278281333;Chemin du Fleuriot;0125;15;;70026;70100;;;894059.472420294;6709859.41894576;Arc-lès-Gray;;2018700026000AM0119;894051.364978891;6709848.49873772;;1;0;1;0;;;;15;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2156;;894043.084559849;6709852.94692266;0;01010000206A080000B46D4B2BB6482B4182619A3C97985941
1551;AD700BH0005489;ADRNIVX_0000000278281294;Rue Roger Salengro;0340;56;;70026;70100;;;894336.532557679;6709781.99454414;Arc-lès-Gray;;2018700026000AB0020;894348.775566609;6709790.53475869;;1;0;1;0;;;;20;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;1598;;894349.572655088;6709785.59870837;0;01010000206A080000320C33251B4B2B41EE3C516686985941
1552;AD700BH0005490;ADRNIVX_0000000278281293;Rue Roger Salengro;0340;54;;70026;70100;;;894371.338242559;6709766.45995666;Arc-lès-Gray;;2018700026000AB0800;894391.685583348;6709780.24948936;;1;0;1;0;;;;21;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2731;;894375.810750326;6709780.50942266;0;01010000206A080000ACAA1A9F4F4B2B4180619A2085985941
1553;AD700BH0005617;ADRNIVX_0000000278279981;Rue des Fleurs;0127;14;;70026;70100;;;894585.824095414;6710725.91120178;Arc-lès-Gray;;20187000260000C0566;894621.158654783;6710733.5125787;;1;0;1;0;;;;40;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2675;;894629.251232809;6710738.48973619;0;01010000206A0800003296A1804A4D2B4177D6579F74995941
1554;AD700BH0005618;ADRNIVX_0000000278280035;Rue des Lilas;0213;14;;70026;70100;;;894616.328035517;6710698.90011496;Arc-lès-Gray;;20187000260000C0567;894626.548143393;6710709.83807965;;1;0;1;0;;;;50;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2704;;894631.457969974;6710714.68849961;0;01010000206A0800005D0A7BEA4E4D2B41B06010AC6E995941
1555;AD700BH0005619;ADRNIVX_0000000278280031;Rue des Lilas;;7;;70026;70100;;;894613.019005478;6710698.68064021;Arc-lès-Gray;;20187000260000C0593;894597.20394747;6710703.02998906;;1;0;1;0;;;;28;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2674;;894598.829784735;6710707.59541587;0;01010000206A080000748BD9A80D4D2B41274B1BE66C995941
1556;AD700BH0005620;ADRNIVX_0000000278280034;Rue des Lilas;0213;12;;70026;70100;;;894617.922604262;6710684.72521422;Arc-lès-Gray;;20187000260000C0568;894630.984707877;6710687.49808715;;1;0;1;0;;;;24;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2726;;894629.408856892;6710690.72963896;0;01010000206A080000C6B055D14A4D2B419767B2AE68995941
1557;AD700BH0005621;ADRNIVX_0000000278280029;Rue des Lilas;0213;5;;70026;70100;;;894601.907009253;6710669.75153839;Arc-lès-Gray;;20187000260000C0592;894599.699410946;6710682.39575013;;1;0;1;0;;;;34;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2673;;894590.94858057;6710682.06031437;0;01010000206A0800003F5AACE5FD4C2B41D330DC8366995941
1558;AD700BH0005623;ADRNIVX_0000000278279979;Rue des Fleurs;0127;10;;70026;70100;;;894556.019133921;6710671.69524541;Arc-lès-Gray;;20187000260000C0596;894570.692920397;6710676.50284735;;1;0;1;0;;;;22;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2677;;894572.348938743;6710682.53318662;0;01010000206A0800005219A8B2D84C2B41CBBA1FA266995941
1559;AD700BH0005624;ADRNIVX_0000000278280025;Rue des Lilas;0213;1;;70026;70100;;;894590.005548932;6710609.67485239;Arc-lès-Gray;;20187000260000C0560;894577.258047294;6710605.37773228;;1;0;1;0;;;;36;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2711;;894573.767555492;6710608.76511565;0;01010000206A0800009308FD88DB4C2B419FA7F73054995941
1560;AD700BH0005625;ADRNIVX_0000000278280026;Rue des Lilas;;2;;70026;70100;;;894598.385958148;6710597.72275372;Arc-lès-Gray;;20187000260000C0590;894613.589121307;6710601.56617726;;1;0;1;0;;;;52;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2671;;894605.449996233;6710604.35164132;0;01010000206A080000FCE765E61A4D2B41944A811653995941
1561;AD700BH0005627;ADRNIVX_0000000278280030;Rue des Lilas;0213;6;;70026;70100;;;894625.50400514;6710623.507892;Arc-lès-Gray;;20187000260000C0571;894639.60458733;6710616.85006704;;1;0;1;0;;;;32;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2723;;894636.50194064;6710621.21741823;0;01010000206A0800000F5DFE00594D2B41242EEA4D57995941
1562;AD700BH0005628;ADRNIVX_0000000278280032;Rue des Lilas;0213;8;;70026;70100;;;894623.467541213;6710639.66900725;Arc-lès-Gray;;20187000260000C0570;894636.72294596;6710640.46081553;;1;0;1;0;;;;19;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2724;;894639.181550055;6710638.3984433;0;01010000206A080000FD20F45C5E4D2B41591880995B995941
1563;AD700BH0005631;ADRNIVX_0000000278279976;Rue des Fleurs;;4;;70026;70100;;;894571.990234308;6710542.95146443;Arc-lès-Gray;;20187000260000C0558;894587.733458859;6710545.87799732;;1;0;1;0;;;;31;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2696;;894581.33351149;6710551.38994933;0;01010000206A0800009D04C2AAEA4C2B410BEEF4D845995941
1564;AD700BH0005632;ADRNIVX_0000000278280036;Rue des Roses;0356;5;;70026;70100;;;894615.974016101;6710543.94654497;Arc-lès-Gray;;20187000260000C0588;894616.44908463;6710557.18206281;;1;0;1;0;;;;16;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;2669;;894611.439711397;6710558.325409;0;01010000206A0800002EDA21E1264D2B414280D39447995941
1565;AD700BH0005663;ADRNIVX_0000000278282591;Rue Louis Chauveau;;23;;70026;70100;;;894720.289208268;6708967.15922247;Arc-lès-Gray;;2018700026000AW0096;894728.287717207;6708975.64183142;;1;0;1;0;;;;13;f;;7;;;;P;;;;;;;;;;;;;;2018-06-15 00:00:00;;;;;N070GAY_S01H;1;E;;1315;;894729.50907828;6708970.44388921;0;01010000206A08000087E8A504134E2B4149AE689CBA975941
1566;AD700BH0005670;ADRNIVX_0000000278283475;Quai Villeneuve;0650;4;B;70279;70100;;;894979.093576289;6708760.5668204;Gray;;2018700279000AE0025;894992.473048039;6708785.55118071;;1;0;1;0;;;;77;f;;7;;;;P;;;;;;;;;;;;;;2018-06-15 00:00:00;;;;;N070GAY_S01H;1;C;;;;894978.063624918;6708798.44815058;0;01010000206A080000FD71932004502B41C57FAE9C8F975941
1567;AD700BH0005676;ADRNIVX_0000000278274473;Grande Rue;0078;10;;70371;70100;;;898506.888767449;6715191.06031724;Montureux-et-Prantigny;;;;;;1;0;1;0;;;;25;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01H;1;E;;43237;;898484.016399717;6715197.7317985;0;01010000206A0800002E8B6508686B2B4163C9D56ECF9D5941
1568;AD700BH0005692;ADRNIVX_0000000278283641;Quai Villeneuve;0650;24;;70279;70100;;;894353.990770534;6708754.22031121;Gray;;2018700279000AE0279;894332.715761155;6708796.1956384;;2;1;2;1;;;;18;f;;2;;;;I;;;;;;;;;;;;;;2018-06-15 00:00:00;;;;;N070GAY_S01H;3;E;;21627;Entreprises;894326.23235171;6708797.15333248;1;01010000206A080000A7CDF676EC4A2B410733D0498F975941
1569;AD700BH0005693;ADRNIVX_0000000278283567;Quai Villeneuve;;8;;70279;70100;;;894932.69638793;6708761.49104622;Gray;;2018700279000AE0514;894934.388545091;6708778.01777253;;2;0;2;0;;;;8;f;;2;;;;P;;;;;;;;;;;;;;2018-06-15 00:00:00;;;;;N070GAY_S01H;2;E;;19551;;894934.587917671;6708773.49810522;0;01010000206A080000848B032DAD4F2B41B4F4E05F89975941
1570;AD700BH0005698;ADRNIVX_0000000278283411;Avenue du Port;0480;3;;70279;70100;;;895145.000812993;6708798.35297824;Gray;;2018700279000AE0034;895139.796088268;6708811.99188127;;2;0;2;0;;;;10;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01H;2;E;;21875;;895140.086962721;6708810.03356632;0;01010000206A080000B660862C48512B4155F3258292975941
1571;AD700BH0005699;ADRNIVX_0000000278283465;Quai Villeneuve;0650;1;;70279;70100;;;895085.495371164;6708764.50095743;Gray;;2018700279000AE0292;895086.523207892;6708774.49375604;;8;0;8;0;;;;18;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01H;8;E;;19057;;895087.708498009;6708775.87680717;0;01010000206A0800004540C06ADF502B41D09B1DF889975941
1572;AD700BH0005700;ADRNIVX_0000000278283472;Quai Villeneuve;0650;3;;70279;70100;;;895043.032617849;6708764.99764999;Gray;;2018700279000AE0029;895044.580642818;6708791.46232926;;1;0;1;0;;;;17;f;;7;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01H;1;E;;21886;;895047.721290922;6708772.62128068;0;01010000206A080000350B4D718F502B410C10C32789975941
1573;AD700BH0005703;ADRNIVX_0000000278274187;Chemin des Varennes;0233;2;;70546;70180;;;899534.094822323;6716350.69384029;Vereux;;;;;;1;0;1;0;;;;92;f;;9;;;;P;;;;;;;;;;Aero-souterrain ENEDIS;;;;2018-06-15 00:00:00;;;;;N070GAY_S01H;1;E;;56958;;899433.602502138;6716373.87759286;0;01010000206A08000003297B34D3722B413A7B2A78F59E5941
1574;AD700BH0005748;ADRNIVX_0000000278283406;Rue de Paris;0390;8;;70279;70100;;;895175.215500405;6708840.24725859;Gray;;2018700279000AH0072;895197.933387922;6708850.51774406;;2;3;2;3;;;;30;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01H;5;E;;19570;"Entreprises;Entreprises;Artisans ou libérales";895180.90462174;6708855.55434297;2;01010000206A080000AC942ACF99512B41F05A7AE39D975941
1575;AD700BH0005749;ADRNIVX_0000000278283404;Rue de Paris;0390;6;;70279;70100;;;895187.075868992;6708798.1777412;Gray;;2018700279000AH0051;895209.017007819;6708807.33384067;;6;1;6;1;;;;52;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01H;7;E;;18192;Artisans ou libérales;895202.184436217;6708806.57409433;0;01010000206A080000806C6E5EC4512B4126F6BDA491975941
