nom_id;nom_sro;ad_code;ad_numero;ad_rep;ad_nomvoie;ad_nom_ld;ad_commune;ad_postal;ad_insee;x;y;ad_fantoir;ad_ban_id;ad_x_ban;ad_y_ban;ad_idpar;ad_x_parc;ad_y_parc;ad_nombat;ad_rivoli;ad_hexacle;ad_hexaclv;ad_nblhab;ad_nblpro;ad_nbprhab;ad_nbprpro;nb_prises_totale;potentiel_ftte;ad_comment;ad_racc;ad_itypeim;ad_imneuf;ad_idatimn;ad_prop;ad_gest;ad_idatsgn;ad_iaccgst;ad_isole;statut;cas_particuliers;ad_creadat;ad_majdate;ad_majsrc;ad_abddate;ad_abdsrc;nom_pro;typologie_pro;ad_typzone;ad_geolqlt;ad_geolsrc;geom
2783;N070GAY_S01D;AD700BD0044827;25;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894323.334559849;6709773.04513695;0340;ADRNIVX_0000000278281267;894332.234138473;6709779.74223018;2018700026000AB0010;894325.732132579;6709769.0931892;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000B86D4BABE64A2B411386E34283985941
1224;N070GAY_S01D;AD700BD0044828;7;;Faubourg Roch;;Arc-lès-Gray;70100;70026;894222.566702707;6709772.36656552;0330;ADRNIVX_0000000278281237;894232.488564232;6709773.37084637;2018700026000AM0059;894226.472351215;6709764.78351165;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000070DB26221D4A2B4138CF751783985941
2289;N070GAY_S01E;AD700BE0044829;71;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894503.904701607;6710352.42546529;0200;ADRNIVX_0000000278280395;894519.827823044;6710358.84890489;2018700026000AO0091;894503.088269813;6710353.27195762;;;;;1;1;1;1;2;1;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;Horloge;Entreprises;;;;01010000206A0800008B0C35CF4F4C2B41C8D23A1B14995941
2290;N070GAY_S01E;AD700BE0044830;73;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894497.757004934;6710369.5818281;0200;ADRNIVX_0000000278280396;894510.029269387;6710374.97837241;2018700026000AO0086;894497.951672965;6710371.9862025;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000095269683434C2B41EFAB3C6518995941
2239;N070GAY_S01E;AD700BE0044831;75;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894485.461611588;6710382.16316083;0200;ADRNIVX_0000000278280415;894505.516708174;6710388.5020657;2018700026000AO0245;894489.845792328;6710385.70667211;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A75A58EC2A4C2B411C3A718A1B995941
2267;N070GAY_S01E;AD700BE0044832;87;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894480.171733056;6710423.62437095;0200;ADRNIVX_0000000278280421;894492.467206159;6710427.97764716;2018700026000AO0081;894479.434099568;6710425.82756798;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800002565ED57204C2B4190B1F5E725995941
2260;N070GAY_S01E;AD700BE0044833;54;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894502.760944086;6710478.953641;0200;;;;2018700026000AO0072;894509.956470941;6710481.68811599;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A08000098769A854D4C2B41457408BD33995941
2261;N070GAY_S01E;AD700BE0044834;56;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894494.468702062;6710498.11157947;0200;ADRNIVX_0000000278280413;894483.327448512;6710497.70254929;2018700026000AO0071;894504.871877326;6710503.11007097;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800007BB7F9EF3C4C2B41391E248738995941
2263;N070GAY_S01E;AD700BE0044835;58;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894488.74991446;6710511.26479096;0200;ADRNIVX_0000000278280414;894478.782334411;6710512.22554184;2018700026000AO0068;894501.641758811;6710517.68454176;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000BFC9F47F314C2B41C555F2D03B995941
2689;N070GAY_S01E;AD700BE0044836;11;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894555.23082034;6710498.54048854;0127;ADRNIVX_0000000278280344;894564.807758579;6710504.48110164;20187000260000C0638;894544.087310604;6710501.9105204;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000065152E76B64C2B41405D97A238995941
2680;N070GAY_S01E;AD700BE0044837;9;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894556.23160817;6710485.38727706;0127;ADRNIVX_0000000278280343;894566.519520796;6710484.41913436;20187000260000C0640;894547.103434227;6710481.58899662;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000099589576B84C2B41B425C95835995941
2705;N070GAY_S01E;AD700BE0044838;2;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894587.970879365;6710492.67873125;0127;ADRNIVX_0000000278280339;894577.994915208;6710495.35386681;20187000260000C0556;894593.470594186;6710495.74991268;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800009F1917F1F74C2B413155702B37995941
2706;N070GAY_S01E;AD700BE0044839;3;;Rue des Roses;;Arc-lès-Gray;70100;70026;894599.83736364;6710476.38018658;0356;ADRNIVX_0000000278280405;894611.170949142;6710476.54408538;20187000260000C0555;894596.186739391;6710471.0397605;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000051EDBAAC0F4D2B4119FA541833995941
2707;N070GAY_S01E;AD700BE0044840;1;;Rue des Roses;;Arc-lès-Gray;70100;70026;894593.975606347;6710451.36049082;0356;ADRNIVX_0000000278280403;894613.511673374;6710453.39054234;20187000260000C0554;894598.29781585;6710447.51090573;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000D7AC82F3034D2B41164812D72C995941
;N070GAY_S01E;AD700BE0044841;7;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894560.806638252;6710451.78939989;0127;ADRNIVX_0000000278280342;894577.678728994;6710431.32163823;20187000260000C0545;894550.122172444;6710450.6289267;;;;;2;0;2;1;3;1;;7;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;Ecole;Ecole primaire;;;;01010000206A08000062B0FF9CC14C2B411E8785F22C995941
2729;N070GAY_S01D;AD700BD0044842;58;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894297.435750326;6709829.81894647;0340;ADRNIVX_0000000278281297;894296.994195603;6709815.49189814;2018700026000AB0018;894313.172293646;6709831.6838546;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000ACAA1ADFB24A2B41749E697491985941
2369;N070GAY_S01D;AD700BD0044843;56;BIS;RUE ROGER SALENGRO;;Arc-lès-Gray;70100;70026;894327.632178897;6709803.24156552;;ADRNIVX_0000000278281296;894322.210259882;6709793.53049488;2018700026000AB0019;894334.793889739;6709815.33655861;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000D1F3AC43EF4A2B4137CF75CF8A985941
1598;N070GAY_S01D;AD700BD0044844;56;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894349.572655088;6709785.59870837;0340;ADRNIVX_0000000278281294;894336.532557679;6709781.99454414;2018700026000AB0020;894348.775566609;6709790.53475869;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000320C33251B4B2B41EE3C516686985941
2731;N070GAY_S01D;AD700BD0044845;54;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894375.810750326;6709780.50942266;0340;ADRNIVX_0000000278281293;894371.338242559;6709766.45995666;2018700026000AB0800;894391.685583348;6709780.24948936;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000ACAA1A9F4F4B2B4180619A2085985941
;N070GAY_S01D;AD700BD0044846;5;;Rue Louis Ravillon;;Arc-lès-Gray;70100;70026;894439.091456822;6709776.89240955;0225;ADRNIVX_0000000278281230;894425.970268783;6709776.24884838;2018700026000AB0691;894434.899585976;6709772.19291589;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000B76DD32ECE4B2B41F33C1D3984985941
1357;N070GAY_S01D;AD700BD0044847;14;;FG  ROCH;;Arc-lès-Gray;70100;70026;894209.33455985;6709839.9975179;;;;;2018700026000AB0001;894210.105088494;6709838.6680071;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000BB6D4BAB024A2B414F55D7FF93985941
2778;N070GAY_S01D;AD700BD0044848;12;BIS;Faubourg Roch;;Arc-lès-Gray;70100;70026;894238.346621559;6709804.30745443;0330;ADRNIVX_0000000278281245;894226.017788932;6709798.39019242;2018700026000AB0003;894235.879131187;6709805.87693278;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000866178B13C4A2B415455AD138B985941
2003;N070GAY_S01D;AD700BD0044849;12;;Faubourg Roch;;Arc-lès-Gray;70100;70026;894247.589024136;6709790.40525599;0330;ADRNIVX_0000000278281244;894234.235983649;6709779.87454601;2018700026000AB0502;894249.764922709;6709790.32015982;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800005092942D4F4A2B41D3B6EF9987985941
1996;N070GAY_S01D;AD700BD0044850;10;;Faubourg Roch;;Arc-lès-Gray;70100;70026;894253.922357469;6709776.38144647;0330;ADRNIVX_0000000278281243;894241.47634379;6709768.21817709;2018700026000AB0416;894257.89538758;6709778.26080637;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000FB3C3FD85B4A2B41729E691884985941
2777;N070GAY_S01D;AD700BD0044851;8;;Faubourg Roch;;Arc-lès-Gray;70100;70026;894255.505690802;6709764.28025599;0330;ADRNIVX_0000000278281240;894248.68495894;6709755.22699686;2018700026000AB0006;894265.662835641;6709767.02926194;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A5E7E9025F4A2B41D3B6EF1181985941
2759;N070GAY_S01E;AD700BE0044852;38;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894614.777696251;6710993.4300707;0127;ADRNIVX_0000000278279589;894600.034136081;6710954.89928513;20187000260000C0695;894615.122365631;6710982.48593788;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000FC332E8E2D4D2B414247865BB4995941
2774;N070GAY_S01E;AD700BE0044853;34;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894627.359028977;6710964.55019331;0127;;;;20187000260000C0696;894627.544595075;6710959.13110984;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A08000066A5D2B7464D2B41FE5D3623AD995941
2764;N070GAY_S01E;AD700BE0044854;32;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894640.655210153;6710940.53128538;0127;ADRNIVX_0000000278280000;894628.209042028;6710906.91594931;20187000260000C0697;894637.177483259;6710935.49711273;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000086B4774F614D2B4161940022A7995941
2763;N070GAY_S01E;AD700BE0044855;30;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894639.082543562;6710916.94128652;0127;ADRNIVX_0000000278279998;894633.218536781;6710880.51526889;20187000260000C0698;894644.06868406;6710910.45452727;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800005926432A5E4D2B41CD093E3CA1995941
2784;N070GAY_S01E;AD700BE0044856;43;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894602.053393836;6710911.07952922;0127;ADRNIVX_0000000278280006;894619.182087707;6710906.39811719;20187000260000C0715;894602.140023456;6710902.46061597;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000D36F561B144D2B41BD0117C59F995941
2786;N070GAY_S01E;AD700BE0044857;47;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894574.317273963;6710933.09686149;0127;ADRNIVX_0000000278279592;894572.985652803;6710945.45540849;20187000260000C0713;894577.303417661;6710929.94920214;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800009EBB71A2DC4C2B418CFA3246A5995941
1607;N070GAY_S01E;AD700BE0044858;49;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894549.297578202;6710917.2272259;0127;ADRNIVX_0000000278280011;894551.522699002;6710935.74985578;20187000260000C0712;894553.599592714;6710919.04553367;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000892B5C98AA4C2B417CDE8A4EA1995941
2787;N070GAY_S01E;AD700BE0044859;51;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894525.278670271;6710903.21619627;0127;ADRNIVX_0000000278280013;894521.674390826;6710917.43379564;20187000260000C0711;894529.594482219;6710905.91440408;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A7DEAD8E7A4C2B41E128D6CD9D995941
2768;N070GAY_S01E;AD700BE0044860;40;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894582.466546297;6710974.12916254;0127;ADRNIVX_0000000278279590;894580.820992348;6710957.04910198;20187000260000C0694;894579.201871818;6710970.06954827;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000FD27DFEEEC4C2B41F7324488AF995941
2769;N070GAY_S01E;AD700BE0044861;42;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894547.724911611;6710962.83455703;0127;ADRNIVX_0000000278279591;894552.415780065;6710943.00378912;20187000260000C0693;894546.4895276;6710956.85115569;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800005B9D2773A74C2B41E06169B5AC995941
2770;N070GAY_S01E;AD700BE0044862;44;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894519.273943288;6710949.53837585;0127;ADRNIVX_0000000278280007;894524.308954451;6710926.74539509;20187000260000C0692;894514.331799734;6710941.27645719;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800006F4B428C6E4C2B41FCBF7462A9995941
2393;N070GAY_S01E;AD700BE0044863;46;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894483.674490462;6710931.81013428;0127;ADRNIVX_0000000278280009;894512.27303677;6710912.23560474;20187000260000C0691;894483.247774931;6710925.79103189;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000058D05659274C2B41763DD9F3A4995941
2772;N070GAY_S01E;AD700BE0044864;48;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894486.247944883;6710899.49898433;0127;ADRNIVX_0000000278280010;894508.231833698;6710897.54282236;20187000260000C0690;894488.724694709;6710896.29118601;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000B9A1F27E2C4C2B41F75BEFDF9C995941
2292;N070GAY_S01E;AD700BE0044865;77;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894455.795400899;6710384.8081001;0200;ADRNIVX_0000000278280416;894454.019794699;6710389.04048198;2018700026000AO0244;894459.713803862;6710380.02401356;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000065C93E97EF4B2B4179E9B7331C995941
2230;N070GAY_S01E;AD700BE0044866;79;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894424.913947846;6710372.79864613;0200;ADRNIVX_0000000278280417;894432.535479037;6710382.22462676;2018700026000AO0242;894426.819101454;6710375.49611893;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000D6F8F0D3B14B2B41AB041D3319995941
2222;N070GAY_S01E;AD700BE0044867;81;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894418.480311793;6710397.6753722;0200;ADRNIVX_0000000278280418;894431.41314867;6710391.19098904;2018700026000AO0239;894419.485602535;6710399.17190293;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000636DEBF5A44B2B41564C396B1F995941
2232;N070GAY_S01E;AD700BE0044868;83;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894450.934431437;6710402.39337198;0200;ADRNIVX_0000000278280419;894453.028167089;6710394.00975277;2018700026000AO0238;894451.03244865;6710405.27491168;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800001FCC6DDEE54B2B41A7012D9920995941
2233;N070GAY_S01E;AD700BE0044869;85;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894480.958066351;6710404.39494764;0200;ADRNIVX_0000000278280420;894497.396126576;6710413.24492546;2018700026000AO0170;894481.334580491;6710410.0501363;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000039AC87EA214C2B4174D2461921995941
2284;N070GAY_S01E;AD700BE0044870;89;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894467.661885175;6710473.16336856;0200;ADRNIVX_0000000278280425;894476.525792856;6710472.91611015;2018700026000AO0075;894466.231079333;6710470.73907957;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000179DE252074C2B4165A1744A32995941
2259;N070GAY_S01E;AD700BE0044871;91;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894457.51103718;6710485.02985283;0200;ADRNIVX_0000000278280426;894471.492618321;6710488.53463185;2018700026000AO0073;894442.442492661;6710482.85403717;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000051AAA605F34B2B41DC1BE94135995941
1641;N070GAY_S01E;AD700BE0044872;87;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894463.944673233;6710448.71555156;0200;ADRNIVX_0000000278280422;894482.02163286;6710456.97928083;2018700026000AO0247;894465.484807006;6710454.44618161;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C435ACE3FF4B2B41C298CB2D2C995941
1616;N070GAY_S01E;AD700BE0044873;87;T;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894437.924189641;6710446.57100621;0200;ADRNIVX_0000000278280424;894485.890831892;6710446.99129161;2018700026000AO0246;894441.994219534;6710451.72172191;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800007A622FD9CB4B2B419D5D8BA42B995941
1859;N070GAY_S01C;AD700BC0044874;8;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893344.968475031;6708802.78711709;0217;ADRNIVX_0000000278283675;893354.006223703;6708792.97991069;2018700026000AH0133;893351.34275879;6708804.93171895;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800008EF5DBEF41432B41592060B290975941
1850;N070GAY_S01C;AD700BC0044875;10;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893315.744080859;6708787.18882081;0217;ADRNIVX_0000000278283676;893330.511332503;6708780.54555527;2018700026000AH0132;893324.863601336;6708791.09164605;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000982AF87C07432B41E3A315CC8C975941
1852;N070GAY_S01C;AD700BC0044876;14;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893266.439121368;6708757.42655436;0217;ADRNIVX_0000000278283678;893275.298702425;6708751.18627737;2018700026000AH0130;893270.190896922;6708761.88329422;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800001484D4E0A4422B41A4AA4C5B85975941
1832;N070GAY_S01C;AD700BC0044877;152;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893301.938692202;6708734.29804609;0080;ADRNIVX_0000000278283666;893305.498008449;6708722.04686858;2018700026000AH0079;893301.275364178;6708739.42112609;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A6439CE0EB422B41E32F13937F975941
1853;N070GAY_S01C;AD700BC0044878;148;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893357.518828356;6708748.10343474;0080;ADRNIVX_0000000278283664;893364.494352641;6708734.74616728;2018700026000AH0123;893361.40984929;6708748.56692521;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C7DEA3095B432B41C1AC9E0683975941
1142;N070GAY_S01C;AD700BC0044879;7;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893353.753722358;6708768.72187235;0217;ADRNIVX_0000000278283674;893345.935878775;6708781.49161496;2018700026000AH0122;893350.679335651;6708769.90627114;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800009CE5E78153432B411428332E88975941
1842;N070GAY_S01C;AD700BC0044880;12;;Rue du Lotissement de la Caisse d'Épargne;;Arc-lès-Gray;70100;70026;893291.76342789;6708775.30133057;0217;ADRNIVX_0000000278283677;893300.185057059;6708764.88825754;2018700026000AH0131;893297.931426243;6708776.81523213;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003505E086D7422B41000049D389975941
1824;N070GAY_S01C;AD700BC0044881;150;;RUE DE DIJON;;Arc-lès-Gray;70100;70026;893346.402801125;6708739.67676894;;;;;2018700026000AH0078;893336.488747857;6708750.10020039;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000F3F23BCE44432B41AB2E50EB80975941
1171;N070GAY_S01C;AD700BC0044882;73;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894444.875127329;6709279.06386423;0080;ADRNIVX_0000000278282622;894444.531754248;6709284.68997515;2018700026000AD0050;894445.938057741;6709272.51906609;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000073B010C0D94B2B41FF5916C407985941
1180;N070GAY_S01C;AD700BC0044883;71;B;RUE DE DIJON;;Arc-lès-Gray;70100;70026;894449.462001601;6709286.66994688;;;;;2018700026000AD0114;894446.697402839;6709289.21324255;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A08000051798BECE24B2B41E568E0AA09985941
1180;N070GAY_S01C;AD700BC0044884;71;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894440.810808353;6709298.51453361;0080;ADRNIVX_0000000278282115;894438.516200649;6709298.05338059;2018700026000AD0055;894440.943175943;6709296.11220904;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C245229FD14B2B41641EEEA00C985941
2262;N070GAY_S01E;AD700BE0044885;93;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894440.140219837;6710517.48397248;0200;ADRNIVX_0000000278280053;894461.409158604;6710517.99274413;2018700026000AO0069;894437.954966387;6710512.90169955;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000FFE4CA47D04B2B41B367F95E3D995941
2266;N070GAY_S01E;AD700BE0044886;95;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894428.845614322;6710566.23663679;0200;ADRNIVX_0000000278280054;894446.037811134;6710563.95027965;2018700026000AO0061;894431.690663801;6710559.34262652;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000465CF4B0B94B2B41A20E258F49995941
1272;N070GAY_S01E;AD700BE0044887;97;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894423.98464486;6710583.67893898;0200;ADRNIVX_0000000278280055;894436.970623189;6710589.99605327;2018700026000AO0234;894418.06149134;6710584.14906816;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000005F23F8AF4B2B4178BC73EB4D995941
;N070GAY_S01E;AD700BE0044888;99;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894403.397009491;6710637.43554244;0200;ADRNIVX_0000000326641739;894419.837001359;6710641.45347654;2018700026000AO0277;894397.8335242;6710637.70706553;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000F6D344CB864B2B4168EDDF5B5B995941
;N070GAY_S01E;AD700BE0044889;99;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894381.236707531;6710630.28705794;0200;ADRNIVX_0000000326641740;894368.52126489;6710624.99268279;2018700026000AO0278;894379.596260106;6710624.65462978;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000BDBA31795A4B2B4143285F9259995941
2229;N070GAY_S01E;AD700BE0044890;101;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894387.670343583;6710667.31620767;0200;ADRNIVX_0000000278280057;894408.171037053;6710675.52819134;2018700026000AO0222;894392.655281886;6710668.07344757;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000030463757674B2B4114BF3CD462995941
2213;N070GAY_S01E;AD700BE0044891;103;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894379.09216218;6710689.9054187;0200;ADRNIVX_0000000278280058;894402.983972925;6710691.25289029;2018700026000AO0050;894390.947740924;6710686.4695904;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000097E12F2F564B2B414261F27968995941
