;N070RIO_S02D;AD700100403423;90;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931474.214423812;6706898.26608691;0033;ADRNIVX_0000000278286968;;;2018700447000AM0051;931467.524348693;6706895.52007281;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000034F5C86D246D2C4163910791B4955941;
;N070RIO_S02D;AD700100403424;92;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931482.099419657;6706861.98115028;0033;ADRNIVX_0000000278286970;;;2018700447000AM0050;931474.732300234;6706856.05483133;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001C22E732346D2C41892ACB7EAB955941;
;N070RIO_S02D;AD700100403425;94;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931488.519062291;6706841.74532023;0033;ADRNIVX_0000000354866865;;;2018700447000AM0242;931487.054759049;6706837.11883108;;;;;6;0;6;0;6;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800005C88C209416D2C41A453B36FA6955941;
;N070RIO_S02D;AD700100403427;98;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931491.449768712;6706827.78957538;0033;ADRNIVX_0000000278287829;;;2018700447000AM0048;931481.942204083;6706821.77913603;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A61548E6466D2C41286788F2A2955941;
;N070RIO_S02D;AD700100403428;100;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931496.055164515;6706808.94931982;0033;ADRNIVX_0000000278287830;;;2018700447000AM0047;931489.536252479;6706808.53108596;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000F4853E1C506D2C41E8A7C13C9E955941;
;N070RIO_S02D;AD700100403429;102;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931505.40551357;6706781.316945;0033;ADRNIVX_0000000278287833;;;2018700447000AM0180;931497.171108279;6706782.02637799;;;;;2;1;2;1;3;1;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;MEUBLES RECEVEURS;Entreprises;;;;01010000206A0800007F799FCF626D2C41ACD3485497955941;
;N070RIO_S02D;AD700100403432;108;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931511.825156204;6706751.1725361;0033;ADRNIVX_0000000278287835;;;2018700447000AM0043;931499.877896258;6706748.62506667;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000BFDF7AA66F6D2C41E0D40ACB8F955941;
;N070RIO_S02D;AD700100403433;110;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931514.19763283;6706742.65953174;0033;ADRNIVX_0000000278287836;;;2018700447000AM0042;931503.092067251;6706739.09764159;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800005C213065746D2C419FC435AA8D955941;
;N070RIO_S02D;AD700100403434;112;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931518.523913736;6706732.89051034;0033;ADRNIVX_0000000278287838;;;2018700447000AM0041;931507.024981275;6706727.06405243;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D56B3E0C7D6D2C41151FFE388B955941;
;N070RIO_S02D;AD700100403435;114;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931522.989752091;6706720.46989742;0033;ADRNIVX_0000000278287840;;;2018700447000AM0040;931508.148664022;6706715.59016327;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003AC9C0FA856D2C419FCC121E88955941;
;N070RIO_S02D;AD700100403436;116;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931524.803998922;6706709.44485898;0033;ADRNIVX_0000000278287847;;;2018700447000AM0039;931509.943036273;6706700.69868406;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800002BBFA59B896D2C41CD91785C85955941;
;N070RIO_S02D;AD700100403438;95;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931499.334764556;6706929.17806177;0033;ADRNIVX_0000000278286975;;;2018700447000AM0061;931499.533300761;6706928.91732204;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000874266AB566D2C41315D654BBC955941;
;N070RIO_S02D;AD700100403439;97;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931499.195207107;6706920.52549996;0033;ADRNIVX_0000000278286977;;;2018700447000AM0062;931498.052156264;6706921.34395597;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800009C2FF263566D2C4193CAA121BA955941;
